Time(Sec),Cell Voltage(V),Current Density(A/§²),Cell Current(A),Cell Power(W),Bottle Temp(Deg C),Bottle Water Temp(Deg C),Anode Inlet Temp(Deg C),Cell Temp(Deg C),Anode Outlet Temp(Deg C),Cathode Outlet Temp(Deg C),Anode Vent Temp(Deg C),Cathode Vent Temp(Deg C),Cathode N2 MFC Flow(SCCM),Anode N2 MFC Flow(SCCM),Spare,Anode O2 MFM Flow(SCCM),Cathode H2 MFM Flow(SCCM),Anode Vent Pressure(kpa),Anode Bottle Pressure(kpa),Anode Inlet Pressure(kpa),Anode Outlet Pressure(kpa),Cathode Outlet Pressure(kpa),Cathode Vent Pressure(kpa),Anode Dewpoint(Deg C),Cathode Dewpoint(Deg C),Anode H2 Sensor(%),Cathode O2 Sensor(%),Water Conductivity(G),Liquide Flow(ccm),Anode Outlet Pressure 2(kpa),Cathode Outlet Pressure 2(kpa),H2 Sensor -1(ppm),H2 Sensor -2(ppm),Cycle,Volt Jump Cycle
41824,1.702,0.402,33.226,56.54,59.5,65.4,65.1,29.9,61.6,32.6,33.5,30.4,0,0,-1.156,106.948,223.79,4.811,8.411,24.83,3.041,0,0,-39.659,-40.621,1.581,0.543,0.415,298.503,17.059,15.465,-0.151,5.368,0,0
41825,1.702,0.402,33.226,56.561,59.5,65.3,65.1,29.9,61.6,32.6,33.4,30.4,0,0,-1.097,107.931,224.068,5.314,7.495,24.871,2.35,0,0,-39.667,-40.623,1.582,0.541,0.411,300.924,17.473,15.582,0.136,5.543,0,0
41826,1.703,0.402,33.22,56.54,59.5,65.3,65.1,29.9,61.6,32.6,33.4,30.4,0,0,-1.138,106.999,224.058,4.877,7.861,25.54,2.515,0,0,-39.663,-40.633,1.582,0.541,0.409,300.963,18.544,15.156,0.501,5.268,0,0
41827,1.702,0.402,33.226,56.571,59.5,65.3,65.1,29.9,61.6,32.6,33.4,30.4,0,0,-1.104,107.694,223.899,4.775,7.897,25.765,3.563,0,0,-39.662,-40.623,1.581,0.541,0.41,300.93,18.224,13.915,1.029,5.346,0,0
41828,1.702,0.402,33.232,56.551,59.5,65.3,65.1,29.9,61.6,32.6,33.4,30.4,0,0,-1.13,107.103,223.569,4.335,9.086,26.358,3.24,0,0,-39.66,-40.631,1.582,0.541,0.416,298.037,18.346,14.683,0.46,5.315,0,0
41829,1.703,0.402,33.226,56.561,59.5,65.3,65.1,29.9,61.6,32.6,33.4,30.4,0,0,-1.062,107.461,223.394,4.733,8.825,24.179,2.02,0,0,-39.661,-40.62,1.582,0.541,0.41,297.433,17.176,15.255,0.226,5.62,0,0
41830,1.703,0.402,33.232,56.574,59.5,65.3,65.1,29.9,61.6,32.6,33.4,30.4,0,0,-1.144,107.915,223.441,4.914,6.639,25.141,3.381,0,0,-39.66,-40.629,1.582,0.541,0.411,297.39,17.769,15.503,0.595,5.503,0,0
41831,1.702,0.402,33.232,56.574,59.5,65.3,65.1,29.9,61.6,32.6,33.7,30.4,0,0,-1.175,107.405,223.253,4.718,7.66,24.672,4.723,0,0,-39.669,-40.623,1.581,0.541,0.408,297.453,18.145,14.52,0.724,5.456,0,0
41832,1.702,0.402,33.22,56.551,59.5,65.3,65.1,29.9,61.6,32.6,33.8,30.4,0,0,-1.188,106.335,223.955,4.684,7.914,26.37,3.647,0,0,-39.662,-40.619,1.582,0.542,0.412,300.97,18.157,14.142,1.098,5.195,0,0
41833,1.702,0.402,33.232,56.604,59.5,65.3,65.1,29.9,61.6,32.6,33.8,30.4,0,0,-0.929,106.495,223.892,4.61,7.519,25.516,1.374,0,0,-39.661,-40.625,1.582,0.541,0.415,301.008,17.566,13.551,0.509,5.344,0,0
41834,1.702,0.402,33.22,56.604,59.5,65.3,65.1,29.9,61.6,32.6,33.9,30.4,0,0,-1.074,106.306,224.068,4.798,9.765,24.641,1.936,0,0,-39.663,-40.627,1.583,0.541,0.41,300.94,18.155,15.164,0.256,5.527,0,0
41835,1.703,0.402,33.226,56.561,59.5,65.3,65.1,29.9,61.6,32.6,33.8,30.4,0,0,-1.144,105.883,224.212,5.181,7.055,24.521,3.154,0,0,-39.663,-40.628,1.583,0.541,0.41,300.918,18.224,15.415,0.351,5.252,0,0
41836,1.703,0.402,33.226,56.551,59.5,65.3,65.1,29.9,61.6,32.6,33.8,30.4,0,0,-1.23,107.751,223.988,5.198,5.886,27.533,3.757,0,0,-39.668,-40.616,1.581,0.541,0.412,300.903,16.222,16.513,1.057,5.513,0,0
41837,1.703,0.402,33.226,56.561,59.5,65.3,65.1,29.9,61.6,32.6,33.6,30.4,0,0,-1.19,108.324,223.783,4.783,8.854,26.724,3.661,0,0,-39.656,-40.628,1.582,0.542,0.415,298.645,17.301,15.479,0.403,5.581,0,0
41838,1.703,0.402,33.226,56.604,59.5,65.3,65.1,29.9,61.6,32.6,33.6,30.4,0,0,-1.093,109.019,223.722,5.186,9.505,25.579,2.384,0,0,-39.668,-40.626,1.583,0.541,0.415,300.891,17.435,16.285,0.411,5.62,0,0
41839,1.703,0.402,33.226,56.584,59.5,65.3,65.1,30,61.6,32.6,33.5,30.4,0,0,-1.173,109.968,223.602,4.916,7.785,22.914,3.345,0,0,-39.66,-40.631,1.582,0.542,0.409,301.036,18.279,14.078,0.929,5.441,0,0
41840,1.703,0.402,33.232,56.604,59.5,65.4,65.1,30,61.6,32.6,33.5,30.4,0,0,-1.17,110.022,223.325,4.547,9.899,23.959,4.309,0,0,-39.661,-40.634,1.583,0.542,0.395,301.018,18.109,14.049,1.346,5.651,0,0
41841,1.703,0.402,33.22,56.574,59.5,65.4,65.1,30,61.6,32.6,33.5,30.4,0,0,-1.166,112.67,223.547,4.573,6.713,27.047,1.735,0,0,-39.668,-40.623,1.582,0.541,0.4,300.891,16.538,14.81,0.511,5.442,0,0
41842,1.703,0.402,33.226,56.594,59.5,65.4,65.1,30,61.6,32.6,33.6,30.4,0,0,-1.119,112.848,223.595,5.077,9.16,24.287,3.982,0,0,-39.654,-40.636,1.582,0.542,0.403,300.912,17.616,15.271,0.058,5.195,0,0
41843,1.703,0.402,33.232,56.563,59.5,65.5,65.1,30,61.6,32.6,33.7,30.4,0,0,-1.181,111.589,223.609,4.888,7.735,25.277,2.063,0,0,-39.664,-40.632,1.583,0.542,0.398,298.537,17.925,15.656,0.3,5.689,0,0
41844,1.703,0.402,33.232,56.594,59.5,65.5,65.1,30,61.6,32.6,33.7,30.4,0,0,-1.155,110.116,223.055,4.662,8.847,24.861,2.692,0,0,-39.663,-40.633,1.584,0.542,0.395,299.844,19.358,14.618,0.751,5.622,0,0
41845,1.703,0.402,33.238,56.574,59.5,65.5,65.1,30,61.6,32.6,33.8,30.4,0,0,-1.065,113.752,223.576,4.719,7.749,27.122,3.407,0,0,-39.663,-40.629,1.582,0.541,0.403,299.751,18.272,14.348,0.459,5.296,0,0
41846,1.703,0.402,33.226,56.594,59.5,65.4,65.1,30,61.6,32.6,33.8,30.4,0,0,-1.193,111.417,224.08,5.257,7.16,25.715,2.329,0,0,-39.658,-40.631,1.583,0.541,0.402,299.912,16.136,16.831,-0.376,5.476,0,0
41847,1.702,0.402,33.232,56.584,59.5,65.4,65.1,30,61.6,32.6,33.8,30.4,0,0,-1.135,112.288,223.962,5.334,7.732,25.172,2.979,0,0,-39.658,-40.628,1.583,0.542,0.397,299.878,18.157,15.278,0.866,5.241,0,0
41848,1.703,0.402,33.226,56.594,59.6,65.4,65.1,30,61.6,32.6,33.7,30.4,0,0,-1.188,111.617,224.139,4.87,8.218,26.012,2.355,0,0,-39.663,-40.616,1.583,0.542,0.396,299.867,19.745,15.008,0.342,5.674,0,0
41849,1.703,0.402,33.226,56.594,59.6,65.4,65.1,30,61.6,32.6,33.6,30.4,0,0,-1.211,112.128,223.689,5.186,5.125,26.368,3.84,0,0,-39.67,-40.634,1.582,0.541,0.402,300.939,17.26,15.434,1.163,5.256,0,0
41850,1.703,0.402,33.232,56.594,59.6,65.4,65.1,30,61.6,32.6,33.6,30.4,0,0,2.057,111.535,221.54,4.952,8.507,25.292,2.908,0,0,-39.676,-40.65,1.583,0.541,0.406,300.911,18.018,19.225,-0.402,5.386,0,0
41851,1.703,0.402,33.226,56.594,59.6,65.4,65.1,30,61.6,32.6,33.8,30.4,0,0,-1.081,108.664,222.018,5.6,7.084,24.782,3.369,0,0,-39.66,-40.638,1.584,0.542,0.397,300.929,18.109,16.374,0.567,5.149,0,0
41852,1.703,0.402,33.22,56.574,59.6,65.4,65.1,30,61.6,32.6,34.1,30.4,0,0,-1.364,109.13,222.9,4.676,6.419,28.961,3.379,0,0,-39.671,-40.615,1.583,0.541,0.398,302.966,16.691,17.534,0.981,5.559,0,0
41853,1.702,0.402,33.226,56.594,59.6,65.4,65.1,30,61.6,32.6,34.1,30.4,0,0,-1.059,110.593,224.116,4.592,8.83,25.273,3.247,0,0,-39.656,-40.632,1.583,0.539,0.401,303.265,19.355,13.03,0.478,5.483,0,0
41854,1.703,0.402,33.232,56.604,59.7,65.4,65.1,30,61.6,32.6,34.6,30.4,0,0,-1.126,109.136,223.714,4.998,9.198,25.06,1.372,0,0,-39.653,-40.632,1.584,0.539,0.397,303.272,18.98,15.4,0.219,5.885,0,0
41855,1.734,0.502,41.55,72.037,59.7,65.4,65.1,30,61.6,32.6,34.6,30.4,0,0,-1.182,107.557,228.65,5.398,4.58,28.184,5.134,0,0,-39.667,-40.634,1.582,0.539,0.401,300.94,15.691,15.377,1.495,4.873,0,0
41856,1.735,0.502,41.55,72.079,59.7,65.4,65.1,30,61.6,32.6,34.6,30.4,0,0,-1.059,111.406,235.168,4.938,9.938,24.019,2.965,0,0,-39.652,-40.632,1.585,0.54,0.4,302.193,18.516,14.989,-0.129,5.588,0,0
41857,1.735,0.502,41.55,72.089,59.6,65.4,65.1,30,61.6,32.6,34.4,30.4,0,0,-1.053,111.044,240.773,4.771,9.292,25.052,3.685,0,0,-39.659,-40.634,1.585,0.539,0.395,302.11,20.609,12.958,0.776,5.554,0,0
41858,1.735,0.502,41.55,72.079,59.6,65.4,65.1,30,61.6,32.6,34.4,30.4,0,0,-1.175,113.182,245.632,4.472,9.086,25.552,1.453,0,0,-39.658,-40.626,1.584,0.539,0.404,298.35,18.839,14.58,0.403,5.566,0,0
41859,1.735,0.502,41.544,72.079,59.6,65.4,65.1,30,61.6,32.6,34,30.4,0,0,-1.23,113.082,249.684,5.07,8.289,26.626,1.97,0,0,-39.668,-40.624,1.584,0.539,0.4,297.476,17.552,17.51,0.217,5.74,0,0
41860,1.735,0.502,41.54,72.079,59.6,65.3,65.1,30,61.6,32.6,33.9,30.4,0,0,1.422,113.587,253.607,4.182,8.754,22.383,1.857,0,0,-39.662,-40.641,1.583,0.539,0.396,297.279,17.057,13.035,1.127,5.021,0,0
41861,1.735,0.502,41.55,72.072,59.6,65.3,65.1,30,61.6,32.6,33.9,30.4,0,0,-1.144,117.441,256.705,4.864,10.217,24.909,1.377,0,0,-39.659,-40.63,1.585,0.539,0.397,296.263,18.843,17.048,0.297,5.957,0,0
41862,1.735,0.502,41.55,72.072,59.6,65.3,65.1,30,61.6,32.6,33.9,30.4,0,0,1.312,114.593,259.594,3.981,6.163,27.401,2.79,0,0,-39.67,-40.641,1.583,0.539,0.399,307.856,16.887,14.645,-0.095,5.498,0,0
41863,1.735,0.502,41.54,72.1,59.6,65.3,65.1,30,61.6,32.6,33.8,30.4,0,0,-1.076,114.765,262.246,4.721,9.318,25.481,2.683,0,0,-39.654,-40.62,1.586,0.539,0.395,308.113,20.68,14.458,0.34,5.874,0,0
41864,1.735,0.502,41.544,72.1,59.6,65.3,65.1,30,61.6,32.6,33.8,30.4,0,0,-1.172,114.477,264.602,5.387,6.766,25.83,4.419,0,0,-39.666,-40.631,1.583,0.54,0.398,300.552,16.822,14.74,1.626,5.035,0,0
41865,1.735,0.502,41.544,72.079,59.6,65.4,65.1,29.9,61.6,32.6,33.8,30.4,0,0,-1.115,116.229,266.307,4.134,12.143,25.866,1.924,0,0,-39.659,-40.62,1.586,0.54,0.398,298.54,18.604,15.333,-0.01,5.971,0,0
41866,1.735,0.502,41.54,72.089,59.6,65.4,65.1,29.9,61.6,32.6,33.8,30.4,0,0,1.917,114.902,268.491,5.086,7.933,27.413,5.668,0,0,-39.673,-40.646,1.584,0.539,0.394,298.391,20.004,12.894,1.134,5.151,0,0
41867,1.735,0.502,41.54,72.1,59.6,65.4,65.1,29.9,61.6,32.6,33.8,30.4,0,0,-1.027,118.269,269.402,4.575,11.294,25.727,3.616,0,0,-39.655,-40.633,1.585,0.539,0.394,300.911,21.379,13.075,0.295,5.585,0,0
41868,1.735,0.502,41.55,72.061,59.6,65.4,65.1,30,61.7,32.6,33.8,30.4,0,0,-1.204,117.667,270.788,4.642,8.765,26.308,2.032,0,0,-39.662,-40.63,1.586,0.54,0.397,298.597,19.585,15.109,0.638,5.732,0,0
41869,1.735,0.502,41.556,72.079,59.6,65.4,65.1,30,61.7,32.6,33.9,30.4,0,0,-1.157,115.63,272.029,4.812,6.876,27.923,2.802,0,0,-39.669,-40.613,1.584,0.539,0.402,298.707,15.011,15.278,0.49,5.493,0,0
41870,1.735,0.502,41.54,72.1,59.6,65.4,65.1,30,61.7,32.6,33.9,30.4,0,0,-1.072,118.441,272.917,4.583,9.619,24.995,2.582,0,0,-39.656,-40.629,1.586,0.54,0.399,298.496,18.43,15.07,0.147,5.651,0,0
41871,1.735,0.502,41.54,72.089,59.5,65.4,65.1,30,61.7,32.6,34.2,30.4,0,0,-1.22,116.152,273.903,4.95,7.318,27.715,2.479,0,0,-39.664,-40.628,1.585,0.539,0.399,298.689,19.288,16.931,0.378,5.734,0,0
41872,1.735,0.502,41.544,72.079,59.5,65.4,65.1,30,61.7,32.6,34.3,30.4,0,0,-1.072,118.907,274.836,5.321,7.923,24.509,6.003,0,0,-39.676,-40.632,1.584,0.539,0.396,298.599,17.832,15.046,1.142,4.976,0,0
41873,1.735,0.502,41.534,72.089,59.5,65.4,65.1,30,61.7,32.6,34.3,30.4,0,0,-1.085,122.453,275.517,5.17,9.318,25.086,4.96,0,0,-39.669,-40.625,1.584,0.54,0.4,296.226,17.616,13.783,1.143,4.974,0,0
41874,1.735,0.502,41.534,72.072,59.5,65.5,65.1,30,61.7,32.6,34.2,30.4,0,0,-1.174,122.277,275.623,5.003,8.452,27.416,2.317,0,0,-39.664,-40.622,1.585,0.539,0.404,298.695,17.408,17.412,-0.355,5.661,0,0
41875,1.735,0.503,41.562,72.061,59.5,65.5,65.1,30,61.7,32.6,34.2,30.4,0,0,-1.133,121.836,276.853,4.671,9.564,27.509,2.432,0,0,-39.669,-40.625,1.586,0.54,0.395,298.648,20.379,15.365,0.736,5.592,0,0
41876,1.735,0.502,41.544,72.079,59.5,65.5,65.1,30,61.7,32.6,34.2,30.4,0,0,-1.055,124.561,277.188,5.127,9.277,25.509,4.658,0,0,-39.663,-40.627,1.584,0.54,0.4,300.527,17.769,13.489,1.02,5.059,0,0
41877,1.735,0.502,41.54,72.089,59.5,65.5,65.1,30,61.7,32.6,34,30.4,0,0,-1.046,125.31,277.331,5.371,9.017,24.663,5.118,0,0,-39.655,-40.623,1.585,0.54,0.398,301.009,16.906,14.07,0.327,5.174,0,0
41878,1.735,0.502,41.54,72.089,59.5,65.5,65.1,30,61.8,32.6,34,30.4,0,0,-1.23,122.534,277.816,5.237,6.704,27.411,2.606,0,0,-39.669,-40.621,1.585,0.537,0.397,300.964,17.784,16.458,0.204,5.514,0,0
41879,1.735,0.502,41.544,72.1,59.5,65.5,65.1,30,61.8,32.6,34,30.4,0,0,-1.072,123.984,278.724,5.602,7.431,26.858,6.223,0,0,-39.666,-40.621,1.584,0.538,0.402,296.262,16.858,14.692,1.15,4.854,0,0
41880,1.735,0.502,41.544,72.089,59.5,65.6,65.1,30,61.8,32.6,34,30.4,0,0,-1.257,127.336,278.677,4.63,9.54,26.327,2.226,0,0,-39.66,-40.629,1.586,0.538,0.402,296.232,17.875,16.783,-0.502,5.788,0,0
41881,1.735,0.502,41.544,72.061,59.5,65.6,65.1,30,61.8,32.6,34,30.4,0,0,-1.229,125.252,279.223,5.515,6.29,29.494,4.505,0,0.094,-39.667,-40.631,1.585,0.538,0.398,296.355,17.686,16.886,0.278,5.189,0,0
41882,1.735,0.502,41.55,72.079,59.5,65.6,65.1,30,61.8,32.6,34.2,30.4,0,0,-1.032,126.354,279.23,4.787,8.646,25.622,4.472,0,0,-39.656,-40.618,1.586,0.539,0.4,298.249,18.011,12.088,0.865,5.491,0,0
41883,1.735,0.502,41.556,72.079,59.5,65.6,65.1,30,61.8,32.6,34.4,30.4,0,0,-1.235,127.85,279.658,4.846,7.677,28.545,0.958,0,0,-39.67,-40.613,1.587,0.538,0.398,298.591,17.112,17.907,-0.016,5.752,0,0
41884,1.735,0.502,41.544,72.072,59.5,65.6,65.1,30,61.8,32.6,34.4,30.4,0,0,-1.002,127.495,279.975,5.16,10.253,24.428,5.343,0,0,-39.659,-40.636,1.586,0.538,0.392,298.613,20.07,14.271,1.009,5.456,0,0
41885,1.735,0.502,41.54,72.089,59.5,65.6,65.1,30,61.8,32.6,34.5,30.4,0,0,-1.046,129.398,280.149,4.758,9.521,24.6,3.785,0,0,-39.658,-40.626,1.586,0.538,0.398,302.113,18.827,12.147,0.869,5.454,0,0
41886,1.735,0.502,41.54,72.072,59.5,65.6,65.1,30,61.8,32.6,34.5,30.4,0,0,1.509,130.445,280.319,5.276,8.407,25.787,4.321,0,0,-39.682,-40.642,1.585,0.537,0.41,297.355,17.932,15.64,0.151,4.846,0,0
41887,1.735,0.502,41.544,72.079,59.5,65.6,65.1,30,61.8,32.6,34.5,30.4,0,0,0.954,126.459,280.13,4.872,10.576,25.701,3.25,0,0,-39.67,-40.637,1.587,0.538,0.395,297.303,21.063,12.473,0.773,5.576,0,0
41888,1.735,0.502,41.55,72.089,59.5,65.6,65.1,30,61.8,32.6,34.4,30.4,0,0,-1.198,127.833,280.168,5.702,6.96,26.925,3.991,0,0.291,-39.665,-40.629,1.586,0.538,0.402,304.132,16.344,17.118,0.168,5.201,0,0
41889,1.735,0.502,41.55,72.061,59.5,65.5,65.1,30,61.8,32.6,34.4,30.4,0,0,-1.201,125.043,280.002,4.68,9.167,24.859,3.185,0,0,-39.662,-40.616,1.588,0.538,0.395,305.719,21.07,15.207,0.539,5.796,0,0
41890,1.735,0.502,41.544,72.079,59.5,65.5,65.1,30,61.8,32.6,34.4,30.4,0,0,1.568,127.961,281.155,4.567,7.522,28.179,3.34,0,0,-39.684,-40.641,1.585,0.537,0.408,305.712,17.956,17.08,0.627,5.294,0,0
41891,1.735,0.502,41.55,72.089,59.5,65.5,65.1,30.1,61.8,32.6,34.8,30.4,0,0,-1.274,127.114,280.609,4.866,7.825,27.908,2.207,0,0.148,-39.663,-40.626,1.586,0.538,0.399,298.611,17.059,16.955,-0.538,5.475,0,0
41892,1.735,0.502,41.55,72.089,59.5,65.5,65.1,30.1,61.8,32.6,35,30.4,0,0,-1.012,125.237,280.128,5.246,10.268,22.646,3.405,0,0,-39.655,-40.637,1.588,0.538,0.408,299.852,20.319,13.477,0.688,5.52,0,0
41893,1.735,0.502,41.544,72.079,59.5,65.5,65.1,30.1,61.8,32.6,35,30.4,0,0,-1.24,126.32,280.079,4.302,7.78,27.354,2.183,0,0,-39.662,-40.617,1.587,0.538,0.475,299.551,18.86,14.857,0.143,5.836,0,0
41894,1.735,0.502,41.55,72.089,59.5,65.5,65.1,30.1,61.8,32.6,35.1,30.4,0,0,-1.131,126.726,245.951,4.883,10.294,26.028,0,0,0,-39.661,-40.623,1.588,0.538,0.453,298.059,18.628,16.522,0.051,5.774,0,0
41895,1.735,0.502,41.54,72.072,59.5,65.5,65.1,30.1,61.8,32.6,35.1,30.4,0,0,-0.903,126.779,251.495,5.036,8.191,23.885,4.898,0,0,-39.658,-40.637,1.587,0.538,0.42,297.608,19.903,13.992,1.754,5.391,0,0
41896,1.735,0.502,41.54,72.072,59.5,65.5,65.1,30.1,61.8,32.6,35.1,30.4,0,0,1.007,125.387,255.778,4.547,10.739,26.662,1.788,0,0,-39.667,-40.64,1.588,0.537,0.414,297.351,19.927,15.759,-0.577,5.683,0,0
41897,1.735,0.502,41.54,72.072,59.5,65.4,65.1,30.1,61.8,32.6,35.1,30.4,0,0,1.286,125.515,259.265,4.645,8.974,25.749,4.137,0,0,-39.678,-40.652,1.587,0.537,0.375,300.883,19.554,13.843,1.403,5.339,0,0
41898,1.735,0.502,41.54,72.072,59.5,65.4,65.1,30.1,61.8,32.6,35.1,30.4,0,0,1.171,128.658,261.925,5.704,10.49,25.842,3.63,0,0,-39.674,-40.634,1.588,0.537,0.333,303.278,14.366,13.052,0.613,5.163,0,0
41899,1.735,0.502,41.55,72.089,59.5,65.4,65.1,30.1,61.8,32.6,35.1,30.4,0,0,-1.001,127.244,263.74,4.775,9.476,25.273,3.871,0,0,-39.656,-40.629,1.588,0.537,0.346,303.361,19.267,14.671,0.974,5.413,0,0
41900,1.735,0.502,41.544,72.079,59.5,65.4,65.1,30.1,61.8,32.6,34.9,30.4,0,0,1.178,127.752,266.124,3.51,9.729,25.957,1.004,0,0,-39.657,-40.633,1.588,0.538,0.365,303.26,19.288,16.91,0.172,5.517,0,0
41901,1.735,0.502,41.54,72.072,59.5,65.4,65.1,30.1,61.8,32.6,34.8,30.4,0,0,-1.253,129.181,267.73,4.746,7.199,28.315,2.365,0,0,-39.668,-40.63,1.587,0.537,0.385,303.319,18.607,16.58,1.137,5.648,0,0
41902,1.735,0.502,41.534,72.089,59.5,65.4,65.1,30.1,61.8,32.6,34.8,30.4,0,0,-1.205,129.185,269.099,4.737,10.086,26.581,1.181,0,0,-39.65,-40.63,1.588,0.538,0.403,303.264,18.638,14.91,0.027,5.9,0,0
41903,1.735,0.502,41.55,72.089,59.5,65.4,65.1,30.1,61.8,32.6,34.9,30.4,0,0,-1.042,128.931,270.687,5.474,4.18,27.566,4.281,0,0,-39.672,-40.63,1.586,0.537,0.4,298.608,17.169,16.061,1.275,4.92,0,0
41904,1.735,0.502,41.55,72.089,59.5,65.4,65.1,30.1,61.8,32.6,34.9,30.4,0,0,-1.188,131.185,271.329,5.033,8.997,27.09,3.23,0,0,-39.661,-40.633,1.588,0.536,0.401,300.948,18.922,16.168,-0.17,5.663,0,0
41905,1.735,0.502,41.55,72.089,59.5,65.4,65.1,30.1,61.8,32.6,35.4,30.4,0,0,-1.05,129.316,273.039,4.64,11.65,24.5,5.503,0,0,-39.661,-40.627,1.588,0.536,0.393,300.903,21.845,14.523,1.038,5.68,0,0
41906,1.735,0.502,41.54,72.072,59.5,65.4,65.1,30.1,61.8,32.6,35.5,30.4,0,0,1.545,131.524,273.691,5.633,8.421,27.504,5.295,0,0.356,-39.679,-40.641,1.586,0.535,0.413,300.776,14.98,17.204,0.172,5.19,0,0
41907,1.735,0.502,41.54,72.072,59.5,65.4,65.1,30.1,61.8,32.6,35.5,30.4,0,0,-1.035,129.671,275.409,5.5,8.514,24.44,5.89,0,0,-39.655,-40.633,1.588,0.536,0.395,300.946,19.236,13.36,1.101,5.106,0,0
41908,1.735,0.502,41.55,72.089,59.5,65.4,65.1,30.1,61.8,32.6,35.5,30.4,0,0,1.876,130.134,276.412,4.678,11.196,28.447,7.395,0,0,-39.676,-40.641,1.587,0.535,0.392,300.827,16.289,13.714,0.568,4.835,0,0
41909,1.735,0.502,41.54,72.072,59.5,65.5,65.1,30.2,61.8,32.6,35.2,30.4,0,0,-1.071,129.507,275.941,4.757,10.447,24.306,4.106,0,0,-39.66,-40.621,1.59,0.536,0.394,300.71,19.513,14.924,0.792,5.51,0,0
41910,1.736,0.502,41.544,72.12,59.5,65.5,65.1,30.2,61.8,32.6,35.2,30.4,0,0,-1.041,130.602,277.545,5.44,9.775,24.954,4.991,0,0,-39.654,-40.634,1.589,0.535,0.401,305.745,18.056,13.319,0.347,5.438,0,0
41911,1.735,0.502,41.544,72.079,59.5,65.5,65.1,30.2,61.8,32.6,34.9,30.4,0,0,-1.228,128.688,278.256,4.929,9.497,27.196,2.326,0,0,-39.664,-40.627,1.588,0.536,0.398,305.72,19.174,15.793,0.269,5.569,0,0
41912,1.735,0.502,41.544,72.079,59.5,65.5,65,30.2,61.8,32.6,34.8,30.4,0,0,-1.081,129.334,278.236,4.925,8.627,25.119,6.168,0,0,-39.661,-40.631,1.588,0.536,0.393,298.313,17.592,12.099,1.266,5.102,0,0
41913,1.735,0.502,41.54,72.072,59.5,65.5,65,30.2,61.8,32.6,34.8,30.4,0,0,2.083,131.316,278.744,5.544,6.794,24.667,2.106,0,0,-39.683,-40.628,1.587,0.535,0.415,296.096,16.815,15.63,-0.614,4.998,0,0
41914,1.735,0.502,41.55,72.089,59.5,65.5,65,30.2,61.8,32.6,34.8,30.4,0,0,-1.18,129.184,278.402,4.495,7.579,27.119,2.398,0,0,-39.672,-40.63,1.589,0.536,0.396,296.229,19.286,15.396,0.855,5.778,0,0
41915,1.735,0.502,41.55,72.089,59.4,65.5,65,30.2,61.8,32.6,34.9,30.4,0,0,-0.872,132.835,278.522,4.961,8.191,23.955,5.331,0,0,-39.656,-40.633,1.588,0.536,0.403,298.653,16.772,13.86,0.766,5.212,0,0
41916,1.735,0.502,41.55,72.089,59.4,65.5,65,30.2,61.8,32.6,34.9,30.4,0,0,-1.031,130.307,279.993,4.892,9.713,22.558,4.692,0,0,-39.662,-40.634,1.59,0.536,0.393,297.437,20.07,13.92,0.833,5.445,0,0
41917,1.735,0.502,41.556,72.1,59.4,65.5,65,30.2,61.8,32.6,35.3,30.4,0,0,-1.178,132.289,280.043,4.937,8.687,28.308,1.238,0,0,-39.664,-40.624,1.589,0.535,0.404,297.562,17.451,16.484,-0.318,5.692,0,0
41918,1.735,0.502,41.55,72.089,59.4,65.5,65,30.2,61.8,32.6,35.3,30.4,0,0,-1.113,130.686,280.118,4.848,10.588,25.289,3.281,0,0,-39.664,-40.622,1.59,0.536,0.393,300.378,21.479,14.336,0.553,5.926,0,0
41919,1.735,0.502,41.54,72.072,59.4,65.5,65,30.2,61.8,32.6,35.3,30.4,0,0,1.562,133.531,280.97,4.702,7.421,29.124,0.556,0,0,-39.673,-40.641,1.588,0.535,0.404,300.951,17.631,17.295,-0.251,5.505,0,0
41920,1.735,0.502,41.54,72.072,59.3,65.5,65,30.2,61.8,32.6,35.3,30.4,0,0,-1.152,132.938,280.182,5.313,6.694,27.447,5.656,0,0,-39.665,-40.633,1.589,0.536,0.394,301.038,18.403,15.561,0.953,5.115,0,0
41921,1.735,0.502,41.544,72.079,59.3,65.5,65,30.2,61.8,32.6,35.3,30.4,0,0,1.049,132.384,281.146,5.005,4.508,28.085,2.422,0,0.576,-39.683,-40.65,1.587,0.535,0.389,300.874,18.81,14.178,0.055,4.973,0,0
41922,1.735,0.502,41.55,72.089,59.3,65.5,65,30.2,61.8,32.6,35.3,30.4,0,0,-1.241,131.965,280.623,5.598,7.129,27.497,1.967,0,0,-39.665,-40.629,1.589,0.535,0.4,305.115,18.121,17.51,0.423,5.408,0,0
41923,1.736,0.502,41.556,72.141,59.3,65.5,65,30.2,61.8,32.6,35.4,30.4,0,0,-1.064,133.539,281.034,5.164,6.84,24.751,6.436,0,0,-39.664,-40.623,1.588,0.535,0.396,303.689,17.827,14.642,1.549,5.283,0,0
41924,1.735,0.502,41.556,72.12,59.3,65.5,65,30.2,61.8,32.6,35.4,30.4,0,0,-1.087,135.824,280.929,4.661,11.624,25.263,2.986,0,0,-39.651,-40.626,1.59,0.536,0.403,299.397,19.272,13.738,0.218,5.695,0,0
